Type,Data
Trip,"9015,7388,3695,2751,5418,DAHWM,JBTDW"
Trip,"9016,2531,13860,3234,2865,HXTYT,CLCCC"
Trip,"9017,6640,935,5389,NHWUY,DEZLG"
Trip,"9018,669,4417,12583,7759,5599,KHKTT,FXJNI"
Trip,"9019,4439,5850,1554,5039,673,UYIAW,XIYGI"
Trip,"9020,7870,14482,6722,LXMYJ,ZMSST"
Trip,"9021,3797,11739,110,MRABY,CBJLD"
Trip,"9022,6209,10088,13626,5397,5095,EQKYL,XROWU"
Trip,"9023,7953,3562,6582,5970,MNPOQ,WHBRL"
Trip,"9024,776,11461,7635,PBAXS,TUGXB"
Trip,"9025,9235,8111,7525,10383,427,EVTLY,HAHNM"
Trip,"9026,5244,6590,1518,4321,GMSUO,CHKVD"
Trip,"9027,2538,3841,6092,7905,HATUI,IYVYE"
Trip,"9028,9105,10821,5114,12359,3053,FTWPD,YPQEC"
Trip,"9029,4,3504,11698,4731,QTVTE,QAVBB"
Trip,"9030,7531,569,244,KXWAM,CGPIK"
Trip,"9031,721,7751,13386,7500,4887,VYZOF,ZJOEL"
Trip,"9032,92,8034,4298,SUZNU,EARIJ"
Trip,"9033,2639,4990,9372,7910,XMKON,GNNAZ"
Trip,"9034,1222,4058,11387,450,HZPAI,QTBNF"
Trip,"9035,4255,11082,666,MKYKK,ALELB"
Trip,"9036,216,13705,3338,FLBGZ,BPZLG"
Trip,"9037,1058,13604,3902,10607,7737,TPSCW,VVTBE"
Trip,"9038,7682,10169,6072,BUEAP,LWKYF"
Trip,"9039,7460,1623,14612,11265,994,ZCAZG,VODFN"
Trip,"9040,3642,4527,11143,5968,OCXEH,RXCKV"
Trip,"9041,4362,3057,4079,11717,3132,AZLUM,QYFYE"
Trip,"9042,6293,13922,1363,CSLCM,LWKCB"
Trip,"9043,5376,3369,7353,QXIDX,GZLFP"
Trip,"9044,2732,662,7386,6233,3282,YUQCQ,DHTTM"
Trip,"9045,4759,11268,5730,380,FNFYF,CRYNZ"
Trip,"9046,7647,13459,5041,PDAZF,KUMHB"
Trip,"9047,3702,10298,4099,923,ZCFWE,KCUHT"
Trip,"9048,2379,7586,4395,GLERV,SNJNV"
Trip,"9049,9622,3267,7487,KUDRJ,DGWKQ"
Trip,"9050,274,4073,733,3266,NMXWG,NLVJW"
Trip,"9051,9846,7975,4362,5618,2441,NCPBV,TKKSS"
Trip,"9052,2256,13766,4306,2485,1871,QZONL,DIJAF"
Trip,"9053,6136,10572,9583,7592,277,BVVQJ,STJIG"
Trip,"9054,7682,6289,2284,WJXRS,QBGJC"
Trip,"9055,9171,11249,5484,ERSBM,OETPX"
Trip,"9056,8510,2403,6452,LRWPT,PXYVR"
Trip,"9057,688,10932,2220,3897,ZTHXP,VLTZP"
Trip,"9058,787,13714,14228,1984,7654,WUWTP,NAXTM"
Trip,"9059,1177,2426,1528,BAHNS,ZWGZU"
Trip,"9060,8975,14949,6903,1305,YCESW,HCCYW"
Trip,"9061,2730,2392,7469,4002,FCOYC,JYGWG"
Trip,"9062,2636,6612,9133,7616,LMEEO,MKUSX"
Trip,"9063,8223,13042,8283,1914,6474,FLJIL,QJJBK"
Trip,"9064,6357,13919,1466,4454,5800,JJVPB,YNWGR"
Trip,"9065,230,7048,3671,HNGQI,MDTBF"
Trip,"9066,2279,3429,1674,IHHYE,WGQMN"
Trip,"9067,8717,8516,246,KERTL,RBGRF"
Trip,"9068,1006,12103,7589,6247,BWYEY,RLZRK"
Trip,"9069,8433,7136,8955,12280,2333,HSXUS,KLWDJ"
Trip,"9070,1896,4329,7354,11664,5763,DWUUO,OLLPB"
Trip,"9071,6196,7592,5869,12519,6644,NXRFX,BYFYE"
Trip,"9072,6992,7104,182,6023,ONJCG,TDQKG"
Trip,"9073,8212,8890,4675,4422,6736,LWJEA,GVBXI"
Trip,"9074,1231,4858,5029,1439,JDZXN,JKDBU"
Trip,"9075,970,13410,7356,6783,ODJQZ,IUTEU"
Trip,"9076,7856,3568,9798,1595,BNQLV,TFVLJ"
Trip,"9077,8068,6963,5741,NQASZ,YUZED"
Trip,"9078,7268,8281,4852,ILTYE,CQLGJ"
Trip,"9079,638,11807,2006,5163,BBJUV,JRDOV"
Trip,"9080,8896,12847,8072,4319,2299,IZJCZ,HTAFI"
Trip,"9081,6008,11876,2287,XEYKV,XNAZP"
Trip,"9082,4319,5885,4822,KVNGZ,IOYPN"
Trip,"9083,5173,8244,5518,VESBY,DMXAL"
Trip,"9084,8239,3472,7552,11051,7020,NSYEF,PRWRW"
Trip,"9085,6715,9095,5011,3488,CYZGI,UAGSV"
Trip,"9086,1499,10669,2295,3264,1271,EBKZY,BJGDH"
Trip,"9087,8396,14712,13913,7042,7436,EUBLB,PAXRA"
Trip,"9088,8750,10809,6723,KRRVO,YJCGY"
Trip,"9089,9799,1226,12115,464,TJSTD,OVIMJ"
Trip,"9090,3193,14766,8007,6855,AVVJD,LXGUS"
Trip,"9091,6881,10354,1956,1649,PISFV,TDMBQ"
Trip,"9092,6534,4211,1449,ZBDBE,LMEYP"
Trip,"9093,4141,993,4333,BRHCG,QQMQT"
Trip,"9094,4914,2036,6314,9815,5834,WVMIY,QZQYQ"
Trip,"9095,5439,2937,10151,13298,7680,MRWNM,KZKLY"
Trip,"9096,6537,7733,2740,MSYFL,IRGTM"
Trip,"9097,3462,2118,3313,SYYTC,DICOH"
Trip,"9098,3272,11252,13652,3316,6465,OLHYL,SZDMH"
Trip,"9099,9150,12122,13236,223,3920,MZCNX,GHTVC"
Trip,"9100,672,4234,5643,3932,RDZBT,MKBRF"
Trip,"9101,7326,11955,7775,IGCFW,XICFA"
Trip,"9102,8073,2668,859,2802,YRLHY,EMMSS"
Trip,"9103,9452,10350,14317,1140,4962,JYKYN,ZPWDK"
Trip,"9104,3073,13400,11967,2232,7169,NUEKC,GTBGT"
Trip,"9105,6002,10210,4810,3322,5443,BGHLD,UZFLU"
Trip,"9106,3851,2891,12469,3562,4817,XYJTT,HYKQB"
Trip,"9107,1305,13605,6515,3814,348,ZVISW,ZPEFL"
Trip,"9108,3794,11958,12179,1180,ULEUE,SHAQC"
Trip,"9109,7867,13176,4399,RLWBP,FYKJS"
Trip,"9110,1281,4496,2407,XXPVQ,DUTXS"
Trip,"9111,1812,8282,11119,9437,1584,DWLVJ,DDHDF"
Trip,"9112,3989,12649,7391,IAABJ,PXAXK"
Trip,"9113,6075,2148,7364,JVGUI,QEKBK"
Trip,"9114,7329,14557,1197,UYKGW,AXSWU"
Trip,"9115,2803,5806,3953,13803,5912,BBAMS,XZXEP"
Trip,"9116,8755,11588,4198,SHOMC,MYMBI"
Trip,"9117,1767,9246,5169,751,ASLOB,WUIPL"
Trip,"9118,5052,12028,879,9362,6262,FXWBO,WXVEO"
Trip,"9119,536,12126,2577,WBMWD,HDVPU"
Trip,"9120,75,14368,5334,11820,7553,XQCGM,OBUDT"
Trip,"9121,981,2067,2657,AEZBV,NBMOC"
Trip,"9122,6652,8792,1786,474,PTPOT,YOUMN"
Trip,"9123,275,7668,8938,13275,3200,EDINB,XGXKB"
Trip,"9124,1777,348,7222,PNTTL,UAFRN"
Trip,"9125,8159,6253,1285,VAAKT,JHTRC"
Trip,"9126,481,1274,14878,8854,1685,CVCLK,SPNHG"
Trip,"9127,3729,2480,8041,10593,7361,JDWOM,CZLQS"
Trip,"9128,9069,9965,8145,12723,4047,DQTHE,CKHAS"
Trip,"9129,1878,1676,5104,5297,LXHHQ,CIPWQ"
Trip,"9130,8997,2734,6976,YUKKO,FLNIS"
Trip,"9131,4610,5179,4940,4389,MQEHC,UPXUK"
Trip,"9132,5503,6137,1231,13752,5743,WOYPD,WKGAN"
Trip,"9133,1771,12713,1316,4382,7921,TFPQI,VLZCR"
Trip,"9134,2041,543,11897,13263,3135,ZTAFC,KHOYK"
Trip,"9135,7419,11618,11817,2863,YLCXQ,ITSKK"
Trip,"9136,7981,6741,12738,1064,TRTOM,YEKTZ"
Trip,"9137,4338,6096,3691,945,KRANE,FHEBZ"
Trip,"9138,6812,4698,5495,8149,5795,PFBHO,NGYQN"
Trip,"9139,2152,9017,2463,11447,912,IWSYT,SSMYG"
Trip,"9140,8909,754,3038,5861,6886,KLJTE,YRUTL"
Trip,"9141,1662,7083,7822,ULEPJ,QJCIM"
Trip,"9142,4490,5865,7460,7236,6454,HWZBP,OFGKB"
Trip,"9143,5344,8110,5175,MUGPG,PSMWQ"
Trip,"9144,1385,6951,14129,927,478,JPOMA,BVVLT"
Trip,"9145,6492,7796,8175,3146,YLXKB,UTQEO"
Trip,"9146,677,11040,3876,ABFXA,JMMCU"
Trip,"9147,3350,5984,600,4551,VNYRC,LKCPG"
Trip,"9148,2314,9561,4182,5375,HQNEM,ODKEK"
Trip,"9149,618,3105,7511,CHTDZ,CYZNN"
Trip,"9150,1129,2061,1076,12859,5359,ZNGQX,BSCBK"
Trip,"9151,3212,10538,339,2030,5924,DCEXC,CPPHW"
Trip,"9152,4297,10249,8539,8009,6075,FBPUJ,LAMTZ"
Trip,"9153,9056,7876,3198,XZQWA,ZWUHC"
Trip,"9154,4182,1484,14354,1694,ZQVZQ,NNVZA"
Trip,"9155,2166,8233,13631,2551,LZQNI,XYITA"
Trip,"9156,9032,1735,14409,5269,AOEHV,RWMLS"
Trip,"9157,4081,13218,17,BGLAW,RCCRS"
Trip,"9158,2447,1940,6966,14,6866,XASSZ,WGPOE"
Trip,"9159,3469,1374,11551,241,3836,VINSQ,WWQQF"
Trip,"9160,6055,12914,8591,12885,3451,EWPSE,IAKPD"
Trip,"9161,9740,10923,6360,13027,5746,BASAA,XBAXW"
Trip,"9162,7356,85,3994,2697,6031,GKXGY,UPZIT"
Trip,"9163,6362,8886,2182,5748,DNEAY,RILYG"
Trip,"9164,5861,12357,7599,MXQGM,UPSYT"
Trip,"9165,8487,8677,10302,1443,1744,NDFBA,JANKR"
Trip,"9166,7357,217,1406,DNCWI,EHAXU"
Trip,"9167,6166,2754,5207,ACOVQ,ZZGIV"
Trip,"9168,5302,7008,2692,DAXYN,HODAM"
Trip,"9169,5693,14025,4834,FANEP,OYTFN"
Trip,"9170,4843,5241,14162,1624,7247,LQQYA,OFKLO"
Trip,"9171,2613,5236,5722,2405,7519,YMVOM,MWIZS"
Trip,"9172,982,12300,8066,5292,WXVDK,YQGYF"
Trip,"9173,7722,14064,2098,YTMQV,IESPE"
Trip,"9174,508,1240,793,2819,HHOXO,NTDTR"
Trip,"9175,8799,14256,1700,QQBFP,STFNO"
Trip,"9176,7075,1738,6464,YTTVI,MNTEC"
Trip,"9177,5688,2563,1167,YYCHM,PAREY"
Trip,"9178,3944,8333,9033,4802,5694,GLVAU,FSRCI"
Trip,"9179,6458,4679,1021,13464,3863,JHHEE,UKZJP"
Trip,"9180,5296,8034,223,2770,FBYOJ,MDNHX"
Trip,"9181,6112,1835,14128,1932,2202,DORMO,NPLSV"
Trip,"9182,4135,5170,2845,4706,GPFIF,DQAZI"
Trip,"9183,4546,4555,6420,XOWSV,ILQIV"
Trip,"9184,1797,14851,2246,2281,MXJYI,SJHPC"
Trip,"9185,9623,11232,5974,6346,NTEHG,GCEBK"
Trip,"9186,9553,8295,5046,SJCEF,MSANU"
Trip,"9187,5515,14974,9211,8086,4623,MLGRB,KUOPA"
Trip,"9188,7703,11814,6511,GAGBY,BBFWF"
Trip,"9189,369,3958,2737,VFAOH,USHCS"
Trip,"9190,2463,2285,1294,QAHZC,ELDUN"
Trip,"9191,4844,6937,3406,12233,4364,SHJDL,UEKUW"
Trip,"9192,5000,506,2977,PNATZ,QAYOC"
Trip,"9193,3911,4688,3532,13799,3895,QTSNT,UUTTK"
Trip,"9194,7469,1087,4425,RBNVK,ADPXZ"
Trip,"9195,8853,797,2483,13105,5164,ROJOQ,HRWOR"
Trip,"9196,1404,10234,9965,5770,RIZVU,JXVLZ"
Trip,"9197,6436,2702,2983,HFOFF,CCXOX"
Trip,"9198,3123,14644,1984,3724,LHHHT,LVUJL"
Trip,"9199,41,10999,5754,ORTJE,EMQWR"
Trip,"9200,8873,13457,3455,7331,LBXPD,CCYIC"
Trip,"9201,1839,9518,6319,1215,UYPCN,PZSGS"
Trip,"9202,903,9053,6651,RECPZ,MYLOL"
Trip,"9203,9393,14630,11482,4244,7064,PLBWK,WZJHY"
Trip,"9204,8765,3727,7222,GCEGD,LCWQL"
Trip,"9205,1881,12765,5098,ZKFRS,YXHZD"
Trip,"9206,9490,11647,11909,802,HFJLT,UXFXQ"
Trip,"9207,7514,359,13097,7059,2902,JUKSR,SIKZQ"
Trip,"9208,5062,12671,7258,5405,3586,QZIKD,UTKPQ"
Trip,"9209,4791,6596,4572,HGLMU,EYDUT"
Trip,"9210,8318,4085,7252,VEVCP,XIVOF"
Trip,"9211,796,1287,12211,5370,YYWDE,HXUIO"
Trip,"9212,7407,3524,3304,VZHFX,LSACU"
Trip,"9213,3573,3197,2217,7114,QHLSP,NATSK"
Trip,"9214,6062,3799,10469,7336,PCELU,KKOEF"
Trip,"9215,6752,9836,9386,3232,OITKB,ZLTRO"
Trip,"9216,6128,7814,3952,GUEOB,RTLQU"
Trip,"9217,6462,12140,165,88,VSVSR,HTPNV"
Trip,"9218,3342,7164,7355,KRRSF,WMXGJ"
Trip,"9219,9166,1726,6835,YNIRJ,ZJMPK"
Trip,"9220,6460,7970,8863,6631,5846,WINAU,PDVDR"
Trip,"9221,334,341,3285,2254,OHFRC,GZFRV"
Trip,"9222,3380,557,3353,JNNVQ,DYQFW"
Trip,"9223,4248,10617,298,JDSUB,PJMLA"
Trip,"9224,5705,2246,6905,2316,NLVAV,OUYFJ"
Trip,"9225,8251,11743,3859,IVFAI,PHTMM"
Trip,"9226,6186,7918,10226,1143,6296,GORFF,OZLAW"
Trip,"9227,2655,479,3377,612,LQAEG,YMHGC"
Trip,"9228,6667,914,12747,3684,WHKIS,LCHFG"
Trip,"9229,9715,10713,8185,12615,7426,VBJFS,TSGSJ"
Trip,"9230,8446,13242,6698,ODIBC,ZKPOK"
Trip,"9231,9727,1913,1258,6452,DJPOU,DQGWB"
Trip,"9232,6011,7976,1883,URHWD,ZTGFG"
Trip,"9233,5958,6605,3292,RMVBX,XXTVN"
Trip,"9234,8699,10313,3700,OQQSE,IOTXN"
Trip,"9235,2418,4675,5088,13074,53,UVUAM,GXTKT"
Trip,"9236,3280,12556,2192,DLMTC,EPAID"
Trip,"9237,9992,2503,12410,4967,SADXX,MQJFD"
Trip,"9238,7408,13070,5491,453,RVXEP,NKNJQ"
Trip,"9239,3614,4573,444,3886,ULWZM,VFNWF"
Trip,"9240,891,6912,5299,6463,EJZDA,BTENJ"
Trip,"9241,6055,9414,12706,4521,5390,GVQPO,BXZNF"
Trip,"9242,1161,7304,3503,5595,EMXYG,REBRB"
Trip,"9243,9834,7871,4087,7196,YVLTS,OQTCB"
Trip,"9244,8530,2156,13196,6410,OSLPW,MXTOL"
Trip,"9245,6405,12301,5025,7870,DQBNK,IAZLC"
Trip,"9246,6713,12289,14295,5420,QFKEA,NEBAR"
Trip,"9247,8098,7419,3005,5054,3296,ATZJT,YRFMG"
Trip,"9248,7870,12667,5168,2838,HKEUA,HWAOS"
Trip,"9249,9446,543,8375,685,TDMZA,AURHR"
Trip,"9250,5261,1045,7307,7441,XHCPG,YVWOE"
Trip,"9251,9228,12920,944,MICGF,VSEZO"
Trip,"9252,7977,6343,2811,ILOUT,MQDGF"
Trip,"9253,1627,7471,1461,5363,EZRSQ,WCFVZ"
Trip,"9254,3483,9042,8076,871,SPDKX,HPVGH"
Trip,"9255,3254,7541,4640,VYYAS,DVELB"
Trip,"9256,9961,13966,1343,4195,6572,AWGIV,EXKDV"
Trip,"9257,1888,2470,4503,3669,6319,PNLUG,RRYRO"
Trip,"9258,3582,4086,6861,11936,1669,KXKFR,VZKTI"
Trip,"9259,9185,2414,10806,14568,992,EQGIZ,JKHUQ"
Trip,"9260,9969,5674,7640,OFPDN,JWMYR"
Trip,"9261,4660,6615,8227,4954,903,WXXYK,NGZTJ"
Trip,"9262,3530,11862,5883,6918,PIPPJ,VJGCB"
Trip,"9263,8528,7316,6728,WXHCI,SXMAT"
Trip,"9264,2453,1112,3139,MFFTN,DJEWN"
Trip,"9265,7925,14174,11409,11993,847,WXCDV,RJOET"
Trip,"9266,5464,4968,5780,13962,2541,ROKOD,UOOIU"
Trip,"9267,8820,9521,5557,13957,5533,ATJTY,RIQSV"
Trip,"9268,725,9164,2321,4437,DSCUM,SHALG"
Trip,"9269,3944,4242,14543,7513,5020,DYDVG,IULLN"
Trip,"9270,33,564,6317,TZSDO,EAPCX"
Trip,"9271,579,382,1160,4547,IJVAJ,KBWNX"
Trip,"9272,9213,3032,3362,7194,3652,LSIJA,JKEKV"
Trip,"9273,632,13249,1112,WKEKY,RRSDV"
Trip,"9274,589,11328,3353,13102,1352,INSGU,MLOGT"
Trip,"9275,7866,6564,5160,PNIAO,JAISB"
Trip,"9276,8307,13511,2089,14383,1353,BIDPP,NIRJJ"
Trip,"9277,977,4941,384,RJNEQ,TQZZG"
Trip,"9278,5964,4117,4205,TWKDW,RJUFL"
Trip,"9279,3835,4931,13741,837,GJLEN,KMBAS"
Trip,"9280,1358,10336,4541,WKDEJ,EKGAK"
Trip,"9281,5962,1531,5812,JQVPT,YTJFD"
Trip,"9282,610,4526,26,FOILG,YDMQJ"
Trip,"9283,9829,4791,2878,7889,MVKYW,PKENM"
Trip,"9284,9441,8092,3540,3916,KMVIE,XQPYB"
Trip,"9285,527,6492,14480,1302,1853,SZHJG,WDGQZ"
Trip,"9286,5192,4562,1622,MOIMY,IJGIA"
Trip,"9287,1997,4647,6154,9821,626,KAJJK,KZBHF"
Trip,"9288,2054,9138,5213,160,CQAKV,WSPRY"
Trip,"9289,2724,11672,8933,3329,PYRJV,QEDJS"
Trip,"9290,9890,7889,6504,6642,HNZUF,LHLED"
Trip,"9291,7494,8892,6883,DEQRO,CCQDS"
Trip,"9292,995,6961,1513,ZIRPE,YHZDU"
Trip,"9293,6133,7212,896,DQVCR,GGPCE"
Trip,"9294,6257,11111,1633,CRCKH,HFMJD"
Trip,"9295,3205,10549,2093,4985,3469,TQEBA,ULFJE"
Trip,"9296,3,196,6380,NTBYM,NBTRW"
Trip,"9297,2833,810,14196,1075,2521,TWZEX,MLXFT"
Trip,"9298,7528,7488,12671,5589,JIJPK,YBXKK"
Trip,"9299,7034,1204,9408,10612,3964,VRAYW,MGKNB"
Trip,"9300,9897,7741,8444,3596,JSLGG,UIHQJ"
Trip,"9301,7304,8689,10007,3580,ENPYT,QDPWS"
Trip,"9302,3733,4019,7345,6288,3010,DEQFK,DGGOL"
Trip,"9303,5155,3409,2435,1506,EVDXK,KLYSP"
Trip,"9304,8221,694,3201,12917,6927,ZYCEU,YYMHL"
Trip,"9305,2280,6769,5897,QZCFU,FHXXB"
Trip,"9306,9000,1183,14687,8172,4470,VHPQR,UDPWM"
Trip,"9307,6942,12718,8444,6831,3095,HQLQR,XEEVE"
Trip,"9308,9236,2535,3399,MXYPU,KQAKO"
Trip,"9309,9775,10775,12344,2853,WBRIM,TJUSU"
Trip,"9310,6093,1982,5509,12316,6225,IULOT,CFQCN"
Trip,"9311,4941,14496,7889,5579,YARTV,CHJRM"
Trip,"9312,346,2881,6086,7116,3062,UEFVF,AFAFB"
Trip,"9313,3356,13453,6118,2569,YXOIG,CZPQE"
Trip,"9314,7443,9571,6794,KIONZ,URTHB"
Trip,"9315,7907,7774,3410,5664,5115,HLWBQ,ZOVKP"
Trip,"9316,1635,1242,2636,3064,WTKBT,YAWUA"
Trip,"9317,5700,5143,10488,2031,1590,SNIZZ,ZVMKR"
Trip,"9318,3571,4669,10573,3557,LSUYO,TGYOK"
Trip,"9319,9499,3403,2764,BEGQK,ETVRT"
Trip,"9320,3831,13273,6373,HRVGO,TSTWT"
Trip,"9321,5851,11279,11733,6484,NHIMP,WWBFF"
Trip,"9322,4174,8748,5324,9354,2782,ARXVC,QWHZB"
Trip,"9323,8745,8055,11679,7265,1176,ZLCII,ZCKRP"
Trip,"9324,8043,2312,2785,HLNBD,AVOQP"
Trip,"9325,3747,12312,3774,PDOWT,LPPYD"
Trip,"9326,455,11458,4423,ZYBXZ,SESKE"
Trip,"9327,7613,11063,12572,6016,ERDLD,FURPE"
Trip,"9328,4171,6352,3195,103,2487,NLJTU,SLHHQ"
Trip,"9329,1039,7690,6716,1702,GTMGG,TXGXU"
Trip,"9330,3929,10707,6585,CMKTJ,YRVIL"
Trip,"9331,1243,7533,2117,7062,3594,NYKGO,WEDCA"
Trip,"9332,868,8280,10301,5630,TDECW,NYNEK"
Trip,"9333,2242,1917,4409,11376,4991,ILLSW,SPJDP"
Trip,"9334,5959,63,1701,SWLWY,BNKBT"
Trip,"9335,925,241,5214,MJQBT,MXMAW"
Trip,"9336,3360,7167,4600,2367,SEOCP,HYOGI"
Trip,"9337,9871,9937,10911,5111,4608,TXGXO,GBHCW"
Trip,"9338,2163,13233,6155,8565,7130,XCBBA,LFGNK"
Trip,"9339,2999,13761,4288,RHDVY,YVCUE"
Trip,"9340,6803,1965,1790,3446,QDSLJ,LIVDL"
Trip,"9341,2150,13264,2133,UVQUM,JCZAD"
Trip,"9342,7624,9445,2446,6894,4355,JUVDB,HSAZK"
Trip,"9343,5522,34,2630,SVYDH,LZFNC"
Trip,"9344,6362,372,10687,4741,RNZUJ,YGMAL"
Trip,"9345,6121,14966,3025,13169,7996,ZYSKC,FDPUW"
Trip,"9346,5272,5379,2453,155,ZTRFN,NHYUK"
Trip,"9347,1268,8003,1908,VYSIA,EXGJO"
Trip,"9348,7422,2227,7447,1100,1652,BXWAH,CFNMT"
Trip,"9349,133,1087,4745,ITPLM,DJJFY"
Trip,"9350,8953,5798,9255,12304,4013,DECSR,FQLTE"
Trip,"9351,8310,12014,4213,TMKLJ,PHIKW"
Trip,"9352,2938,7893,14377,2048,2768,TNBJD,TPORB"
Trip,"9353,1501,9978,5608,PBRKM,CVYEK"
Trip,"9354,5589,14719,6788,4085,MTDDB,ECDHC"
Trip,"9355,4570,5805,1222,2856,2604,LCEWK,XJBSX"
Trip,"9356,5183,12439,1789,3523,DRAQY,ZQQKW"
Trip,"9357,7617,1648,12275,344,3387,CONMO,TVOJX"
Trip,"9358,6043,14019,13363,12762,1073,YNHGE,LZMKY"
Trip,"9359,2201,11805,6919,1453,7321,MNZMR,PMUFX"
Trip,"9360,7766,373,3379,3639,675,HBJHX,FJJGC"
Trip,"9361,1516,13415,11748,9003,7624,QLQOO,SWXFQ"
Trip,"9362,5528,10557,2555,JVHTZ,JGDXX"
Trip,"9363,7656,5166,716,5316,VKTMM,NCPVJ"
Trip,"9364,7895,9443,825,MGYAN,AFNDR"
Trip,"9365,1913,11720,10605,1055,XJIDQ,MDKFR"
Trip,"9366,6986,9930,6164,11995,6323,VQOJN,ZPPVV"
Trip,"9367,6719,4515,13210,4747,VEGEB,IEAVZ"
Trip,"9368,844,3,11536,934,IBIKU,WJSPO"
Trip,"9369,6792,11219,12223,2073,LLOJL,TASLI"
Trip,"9370,5513,14944,733,GZNCT,NCLGI"
Trip,"9371,8655,5764,2648,2013,2739,MYLXX,YAIKV"
Trip,"9372,1274,10172,5568,2337,IEKNS,QPTWI"
Trip,"9373,4098,11602,2586,390,7127,QSPAL,AITBF"
Trip,"9374,602,4326,2550,7098,EAORV,QEKXD"
Trip,"9375,2025,2356,936,2240,QJBSS,PJUXC"
Trip,"9376,1708,9853,14981,9244,2629,IAARQ,XEYHE"
Trip,"9377,9920,9861,5864,5811,SMUAT,OWIOU"
Trip,"9378,9076,5603,4390,1560,BZFCR,ONAPK"
Trip,"9379,5715,4606,6884,NOHJC,ORPKD"
Trip,"9380,2650,14433,12085,12921,6419,XMZXC,ORULA"
Trip,"9381,8812,8531,5697,KYVLP,LFTZN"
Trip,"9382,7652,11762,11002,6406,5710,TCRBH,LXQOE"
Trip,"9383,8551,7247,6016,NXOAW,DTOLP"
Trip,"9384,1270,622,8787,572,UMQYF,SDMKX"
Trip,"9385,6466,9522,2055,8873,2866,LDCUC,JVZTB"
Trip,"9386,6525,7071,1213,14888,1688,UTIHV,MRCUC"
Trip,"9387,5289,8828,12895,7243,JAPXH,EEIVJ"
Trip,"9388,2443,10983,13299,11636,1527,NZKXO,EEXDY"
Trip,"9389,2218,14295,4234,QMRDE,FVGGM"
Trip,"9390,3426,11166,5393,5499,AVWVG,WANOH"
Trip,"9391,4373,6891,7675,BRUMF,SQJMM"
Trip,"9392,2101,4737,8789,6313,PFHJK,NBTED"
Trip,"9393,8619,7888,1757,5624,CCYJM,KTFZO"
Trip,"9394,1139,7125,6686,12170,981,GPJXG,OMDOW"
Trip,"9395,9859,7508,6223,7079,LUZHX,POYCH"
Trip,"9396,26,14863,3078,12675,1183,ZHKKX,SRBFA"
Trip,"9397,5286,3186,1471,ZKGLO,HWHBR"
Trip,"9398,3221,14095,13784,7170,KBRST,LQNQJ"
Trip,"9399,4125,13557,8172,3768,ZATUW,OOJPL"
Trip,"9400,5023,3210,1597,POMGY,XOULR"
Trip,"9401,1233,11141,9149,78,PXAQK,USOVK"
Trip,"9402,1003,3140,88,RICVY,THSML"
Trip,"9403,7136,13711,422,8244,6457,QIIBJ,TKUDB"
Trip,"9404,2622,9904,6942,UMNNL,NNSFY"
Trip,"9405,1387,7685,11495,7150,HCPAO,XTEKF"
Trip,"9406,2960,12798,2894,HZKDQ,NENAK"
Trip,"9407,3583,5360,10937,6504,QMAYK,AEDFG"
Trip,"9408,4311,11948,154,EVJEE,ZJVBR"
Trip,"9409,4774,1991,2629,INIQS,EQBPY"
Trip,"9410,4223,521,5152,1001,QGHHQ,UEBRZ"
Trip,"9411,2366,8563,7810,7790,QEXYY,OQYTV"
Trip,"9412,5817,3552,4473,1741,3736,ZAKRZ,IDSXJ"
Trip,"9413,4329,426,1634,DZOXT,MNWWR"
Trip,"9414,2355,13678,596,5317,RCRAE,NCTTB"
Trip,"9415,232,5493,1909,SXLDQ,UBLEC"
Trip,"9416,4639,9437,452,2409,PJOWM,ASCHD"
Trip,"9417,3110,13764,6605,6468,XUIHV,UKZWD"
Trip,"9418,9070,8231,1992,4039,CHYFP,OZQNA"
Trip,"9419,3182,2223,172,DRFXF,GFHWS"
Trip,"9420,4340,10043,4513,3332,AGUCD,DNOIL"
Trip,"9421,9217,9092,4506,XLDLA,SJLIJ"
Trip,"9422,6119,12083,8636,7929,JRTGJ,MKTKS"
Trip,"9423,5960,9134,8017,1724,6359,PNOII,PADXU"
Trip,"9424,6411,9163,6972,PFXRU,QXGVC"
Trip,"9425,2454,11885,9879,4487,4131,HKXZM,MZTLI"
Trip,"9426,3593,2237,11076,3388,ANOLE,UEPMZ"
Trip,"9427,6634,7216,4301,2724,1536,FODEF,MFFQY"
Trip,"9428,2932,13662,2733,1244,NXBGW,WKOQI"
Trip,"9429,2323,12725,6191,FCMMI,SWMXQ"
Trip,"9430,2361,1503,1871,4551,LEGZV,GFMYM"
Trip,"9431,6940,8622,10687,14794,610,YBBYX,PLHJZ"
Trip,"9432,3306,10411,4479,6775,NWVOC,LMVOB"
Trip,"9433,3953,9195,3017,3255,4248,KGDYO,NLHPA"
Trip,"9434,6863,12032,3521,BIHOF,JCCPS"
Trip,"9435,7277,7905,3740,11603,2111,LQAIQ,IDPAF"
Trip,"9436,8753,4441,11710,6534,1563,QKGDE,HONMF"
Trip,"9437,7922,11847,11503,5835,CENZN,IMHXD"
Trip,"9438,6328,1955,3865,KECKQ,FFWGK"
Trip,"9439,91,558,3377,KVORH,EGWKC"
Trip,"9440,209,11952,464,5266,OOKWZ,VLIPP"
Trip,"9441,373,6865,6088,3490,1193,LQDIW,CMEHA"
Trip,"9442,4881,4182,1663,FYBOY,XUZDZ"
